NTCIR12-MathWiki-1 xxx Random_Fibonacci_sequence:3 0.0
NTCIR12-MathWiki-1 xxx Riemann–Siegel_theta_function:12 2.0
NTCIR12-MathWiki-1 xxx Riemann–Siegel_theta_function:9 2.0
NTCIR12-MathWiki-1 xxx Ruin_theory:28 0.0
NTCIR12-MathWiki-1 xxx Specific_orbital_energy:33 0.0
NTCIR12-MathWiki-1 xxx Spiral_of_Theodorus:6 2.0
NTCIR12-MathWiki-1 xxx Srinivasa_Ramanujan:8 2.0
NTCIR12-MathWiki-1 xxx Stable_map:18 0.0
NTCIR12-MathWiki-1 xxx Stieltjes_constants:34 2.0
NTCIR12-MathWiki-1 xxx Symmetry_of_diatomic_molecules:126 0.0
NTCIR12-MathWiki-1 xxx Transmission_line:53 0.0
NTCIR12-MathWiki-1 xxx Trigamma_function:23 2.0
NTCIR12-MathWiki-1 xxx Trigamma_function:24 2.0
NTCIR12-MathWiki-1 xxx True_anomaly:7 0.0
NTCIR12-MathWiki-1 xxx Vienna_rectifier:5 0.0
NTCIR12-MathWiki-1 xxx Wrapped_exponential_distribution:0 0.0
NTCIR12-MathWiki-10 xxx 1_−_2_+_3_−_4_+_⋯:24 0.0
NTCIR12-MathWiki-10 xxx Abel–Plana_formula:1 1.0
NTCIR12-MathWiki-10 xxx Analyticity_of_holomorphic_functions:3 0.0
NTCIR12-MathWiki-10 xxx Bernoulli_polynomials:61 1.0
NTCIR12-MathWiki-10 xxx Blancmange_curve:0 1.0
NTCIR12-MathWiki-10 xxx Carl_Johan_Malmsten:20 1.0
NTCIR12-MathWiki-10 xxx Catalan's_constant:16 2.0
NTCIR12-MathWiki-10 xxx Confluent_hypergeometric_function:8 1.0
NTCIR12-MathWiki-10 xxx Conway–Maxwell–Poisson_distribution:3 1.0
NTCIR12-MathWiki-10 xxx Digamma_function:11 0.0
NTCIR12-MathWiki-10 xxx Dirichlet_beta_function:0 1.0
NTCIR12-MathWiki-10 xxx Dirichlet_character:2 1.0
NTCIR12-MathWiki-10 xxx Dirichlet_L-function:0 1.0
NTCIR12-MathWiki-10 xxx Dirichlet_series:20 1.0
NTCIR12-MathWiki-10 xxx Dirichlet_series:29 1.0
NTCIR12-MathWiki-10 xxx Divided_differences:41 1.0
NTCIR12-MathWiki-10 xxx Draft:List_of_shape_topics_in_various_fields:16 1.0
NTCIR12-MathWiki-10 xxx Engel_expansion:14 1.0
NTCIR12-MathWiki-10 xxx Functional_determinant:19 1.0
NTCIR12-MathWiki-10 xxx Generalized_hypergeometric_function:12 0.0
NTCIR12-MathWiki-10 xxx Generalized_Riemann_hypothesis:0 1.0
NTCIR12-MathWiki-10 xxx Help:Displaying_a_formula:381 0.0
NTCIR12-MathWiki-10 xxx Hermite's_problem:1 1.0
NTCIR12-MathWiki-10 xxx Hurwitz_zeta_function:0 1.0
NTCIR12-MathWiki-10 xxx Hurwitz_zeta_function:60 2.0
NTCIR12-MathWiki-10 xxx Hyperbolic_angle:2 1.0
NTCIR12-MathWiki-10 xxx Hypergeometric_function:0 1.0
NTCIR12-MathWiki-10 xxx Lerch_zeta_function:0 4.0
NTCIR12-MathWiki-10 xxx Liouville_function:2 1.0
NTCIR12-MathWiki-10 xxx List_of_fractals_by_Hausdorff_dimension:42 1.0
NTCIR12-MathWiki-10 xxx Minakshisundaram–Pleijel_zeta_function:3 1.0
NTCIR12-MathWiki-10 xxx Modularity_theorem:1 1.0
NTCIR12-MathWiki-10 xxx Modular_elliptic_curve:2 1.0
NTCIR12-MathWiki-10 xxx Multiple_zeta_function:3 2.0
NTCIR12-MathWiki-10 xxx P-adic_exponential_function:0 0.0
NTCIR12-MathWiki-10 xxx Padovan_sequence:26 1.0
NTCIR12-MathWiki-10 xxx Perron's_formula:1 1.0
NTCIR12-MathWiki-10 xxx Polygamma_function:37 1.0
NTCIR12-MathWiki-10 xxx Prime_number:52 1.0
NTCIR12-MathWiki-10 xxx Q-analog:7 1.0
NTCIR12-MathWiki-10 xxx Q-difference_polynomial:3 1.0
NTCIR12-MathWiki-10 xxx Ramanujan's_master_theorem:10 1.0
NTCIR12-MathWiki-10 xxx Riemann_zeta_function:119 2.0
NTCIR12-MathWiki-10 xxx Selberg_class:3 1.0
NTCIR12-MathWiki-10 xxx Series_(mathematics):71 1.0
NTCIR12-MathWiki-10 xxx Sine-Gordon_equation:7 1.0
NTCIR12-MathWiki-10 xxx Spectral_theory:51 1.0
NTCIR12-MathWiki-10 xxx Theta_function:75 1.0
NTCIR12-MathWiki-10 xxx Trigamma_function:5 1.0
NTCIR12-MathWiki-10 xxx Von_Mangoldt_function:15 1.0
NTCIR12-MathWiki-11 xxx Abel–Ruffini_theorem:2 4.0
NTCIR12-MathWiki-11 xxx Algebra:0 4.0
NTCIR12-MathWiki-11 xxx Algebra:10 4.0
NTCIR12-MathWiki-11 xxx Algebraic_solution:1 4.0
NTCIR12-MathWiki-11 xxx Brahmagupta:2 3.0
NTCIR12-MathWiki-11 xxx Closed-form_expression:0 4.0
NTCIR12-MathWiki-11 xxx Elementary_algebra:116 4.0
NTCIR12-MathWiki-11 xxx Field_trace:19 4.0
NTCIR12-MathWiki-11 xxx Gerolamo_Cardano:0 4.0
NTCIR12-MathWiki-11 xxx Help:Displaying_a_formula:367 4.0
NTCIR12-MathWiki-11 xxx Huzita–Hatori_axioms:15 4.0
NTCIR12-MathWiki-11 xxx Line–sphere_intersection:14 4.0
NTCIR12-MathWiki-11 xxx Loss_of_significance:2 4.0
NTCIR12-MathWiki-11 xxx Monic_polynomial:1 4.0
NTCIR12-MathWiki-11 xxx Numeric_precision_in_Microsoft_Excel:15 4.0
NTCIR12-MathWiki-11 xxx Parabola:43 2.0
NTCIR12-MathWiki-11 xxx Periodic_continued_fraction:5 4.0
NTCIR12-MathWiki-11 xxx Periodic_points_of_complex_quadratic_mappings:38 4.0
NTCIR12-MathWiki-11 xxx Portal:Algebra::Selected_article::4:0 4.0
NTCIR12-MathWiki-11 xxx Quadratic_equation:0 4.0
NTCIR12-MathWiki-11 xxx Quadratic_equation:128 4.0
NTCIR12-MathWiki-11 xxx Quadratic_formula:0 4.0
NTCIR12-MathWiki-11 xxx Quadratic_function:8 4.0
NTCIR12-MathWiki-11 xxx Quadratic_Gauss_sum:20 4.0
NTCIR12-MathWiki-11 xxx Rational_trigonometry:76 2.0
NTCIR12-MathWiki-11 xxx Reduction_of_order:5 4.0
NTCIR12-MathWiki-11 xxx Slope:10 2.0
NTCIR12-MathWiki-11 xxx Solving_quadratic_equations_with_continued_fractions:0 4.0
NTCIR12-MathWiki-11 xxx Sridhara:0 4.0
NTCIR12-MathWiki-11 xxx Sridhara:14 4.0
NTCIR12-MathWiki-12 xxx Approximate_max-flow_min-cut_theorem:47 2.0
NTCIR12-MathWiki-12 xxx Cache-oblivious_algorithm:23 1.0
NTCIR12-MathWiki-12 xxx Cache-oblivious_algorithm:29 1.0
NTCIR12-MathWiki-12 xxx Cache-oblivious_matrix_multiplication:20 0.0
NTCIR12-MathWiki-12 xxx Cover_tree:12 3.0
NTCIR12-MathWiki-12 xxx Cycle_basis:24 1.0
NTCIR12-MathWiki-12 xxx Dinic's_algorithm:48 4.0
NTCIR12-MathWiki-12 xxx Distributed_hash_table:42 2.0
NTCIR12-MathWiki-12 xxx Distributed_minimum_spanning_tree:9 2.0
NTCIR12-MathWiki-12 xxx Dynamic_connectivity:7 0.0
NTCIR12-MathWiki-12 xxx Dynamic_connectivity:8 0.0
NTCIR12-MathWiki-12 xxx Dynamic_programming:122 3.0
NTCIR12-MathWiki-12 xxx Dynamic_programming:75 3.0
NTCIR12-MathWiki-12 xxx Dynamization:22 2.0
NTCIR12-MathWiki-12 xxx Edmonds'_algorithm:71 3.0
NTCIR12-MathWiki-12 xxx Expander_code:157 1.0
NTCIR12-MathWiki-12 xxx FEE_method:36 4.0
NTCIR12-MathWiki-12 xxx FEE_method:78 3.0
NTCIR12-MathWiki-12 xxx Geometric_spanner:1 1.0
NTCIR12-MathWiki-12 xxx Gift_wrapping_algorithm:2 3.0
NTCIR12-MathWiki-12 xxx Goertzel_algorithm:61 1.0
NTCIR12-MathWiki-12 xxx Goertzel_algorithm:70 4.0
NTCIR12-MathWiki-12 xxx Graver_basis:39 1.0
NTCIR12-MathWiki-12 xxx Group_testing:104 3.0
NTCIR12-MathWiki-12 xxx Hierarchical_matrix:3 3.0
NTCIR12-MathWiki-12 xxx Hunt–McIlroy_algorithm:2 4.0
NTCIR12-MathWiki-12 xxx Ideal_lattice_cryptography:164 0.0
NTCIR12-MathWiki-12 xxx Ideal_lattice_cryptography:92 3.0
NTCIR12-MathWiki-12 xxx Josephus_problem:83 3.0
NTCIR12-MathWiki-12 xxx Karger's_algorithm:86 2.0
NTCIR12-MathWiki-12 xxx Kinetic_priority_queue:10 3.0
NTCIR12-MathWiki-12 xxx Kinetic_priority_queue:13 3.0
NTCIR12-MathWiki-12 xxx Kinetic_sorted_list:0 3.0
NTCIR12-MathWiki-12 xxx Kinetic_sorted_list:8 3.0
NTCIR12-MathWiki-12 xxx LCP_array:42 3.0
NTCIR12-MathWiki-12 xxx LCP_array:43 1.0
NTCIR12-MathWiki-12 xxx Lenstra–Lenstra–Lovász_lattice_basis_reduction_algorithm:2 1.0
NTCIR12-MathWiki-12 xxx Matrix_multiplication:144 0.0
NTCIR12-MathWiki-12 xxx Metrical_task_system:19 2.0
NTCIR12-MathWiki-12 xxx Network_simplex_algorithm:2 1.0
NTCIR12-MathWiki-12 xxx Patience_sorting:13 3.0
NTCIR12-MathWiki-12 xxx Pseudo-polynomial_time:3 1.0
NTCIR12-MathWiki-12 xxx Quantum_algorithm_for_linear_systems_of_equations:74 0.0
NTCIR12-MathWiki-12 xxx Randomized_algorithm:35 3.0
NTCIR12-MathWiki-12 xxx Random_projection:2 0.0
NTCIR12-MathWiki-12 xxx Range_query_(data_structures):63 3.0
NTCIR12-MathWiki-12 xxx Robust_principal_component_analysis:1 2.0
NTCIR12-MathWiki-12 xxx Routing_and_wavelength_assignment:22 2.0
NTCIR12-MathWiki-12 xxx Scapegoat_tree:12 2.0
NTCIR12-MathWiki-12 xxx Scapegoat_tree:14 2.0
NTCIR12-MathWiki-12 xxx Scapegoat_tree:17 2.0
NTCIR12-MathWiki-12 xxx Scapegoat_tree:21 2.0
NTCIR12-MathWiki-12 xxx Splay_tree:0 2.0
NTCIR12-MathWiki-12 xxx String_searching_algorithm:2 0.0
NTCIR12-MathWiki-12 xxx Suffix_tree:25 0.0
NTCIR12-MathWiki-12 xxx Suffix_tree:28 0.0
NTCIR12-MathWiki-12 xxx Universal_hashing:63 0.0
NTCIR12-MathWiki-12 xxx Vizing's_theorem:60 1.0
NTCIR12-MathWiki-12 xxx Vizing's_theorem:61 2.0
NTCIR12-MathWiki-13 xxx Adaptive-additive_algorithm:5 0.0
NTCIR12-MathWiki-13 xxx AN_codes:92 0.0
NTCIR12-MathWiki-13 xxx Attribute_Hierarchy_Method:1 0.0
NTCIR12-MathWiki-13 xxx Blossom_algorithm:0 0.0
NTCIR12-MathWiki-13 xxx Boolean_algebra:9 1.0
NTCIR12-MathWiki-13 xxx Boomerang_attack:3 0.0
NTCIR12-MathWiki-13 xxx Carry-lookahead_adder:8 0.0
NTCIR12-MathWiki-13 xxx Cartesian_product:13 0.0
NTCIR12-MathWiki-13 xxx Closing_(morphology):0 0.0
NTCIR12-MathWiki-13 xxx Coding_theory_approaches_to_nucleic_acid_design:71 0.0
NTCIR12-MathWiki-13 xxx Commutative_non-associative_magmas:15 0.0
NTCIR12-MathWiki-13 xxx Complement_(set_theory):10 0.0
NTCIR12-MathWiki-13 xxx Complexification_(Lie_group):300 0.0
NTCIR12-MathWiki-13 xxx Computationally_bounded_adversary:12 0.0
NTCIR12-MathWiki-13 xxx Context-free_language:29 0.0
NTCIR12-MathWiki-13 xxx Dedekind_domain:71 0.0
NTCIR12-MathWiki-13 xxx De_Morgan's_laws:26 1.0
NTCIR12-MathWiki-13 xxx De_Morgan's_laws:56 1.0
NTCIR12-MathWiki-13 xxx De_Morgan's_laws:57 1.0
NTCIR12-MathWiki-13 xxx De_Morgan's_laws:60 0.0
NTCIR12-MathWiki-13 xxx Dilation_(morphology):2 1.0
NTCIR12-MathWiki-13 xxx Dilution_of_precision_(GPS):15 0.0
NTCIR12-MathWiki-13 xxx Duality_(mathematics):4 0.0
NTCIR12-MathWiki-13 xxx E7_(mathematics):10 0.0
NTCIR12-MathWiki-13 xxx Equilibrium_constant:32 0.0
NTCIR12-MathWiki-13 xxx Erosion_(morphology):9 0.0
NTCIR12-MathWiki-13 xxx Error_analysis_for_the_Global_Positioning_System:23 0.0
NTCIR12-MathWiki-13 xxx Exclusive_or:48 0.0
NTCIR12-MathWiki-13 xxx Functional_completeness:13 0.0
NTCIR12-MathWiki-13 xxx Grothendieck_spectral_sequence:47 0.0
NTCIR12-MathWiki-13 xxx Gyrovector_space:34 1.0
NTCIR12-MathWiki-13 xxx Hit-or-miss_transform:5 0.0
NTCIR12-MathWiki-13 xxx Inverse_element:45 0.0
NTCIR12-MathWiki-13 xxx Jaccard_index:3 1.0
NTCIR12-MathWiki-13 xxx Kabsch_algorithm:3 0.0
NTCIR12-MathWiki-13 xxx Kelvin–Stokes_theorem:95 0.0
NTCIR12-MathWiki-13 xxx Lattice_problem:44 0.0
NTCIR12-MathWiki-13 xxx Linear_logic:31 0.0
NTCIR12-MathWiki-13 xxx Line–line_intersection:40 0.0
NTCIR12-MathWiki-13 xxx List_of_logic_systems:112 0.0
NTCIR12-MathWiki-13 xxx List_of_logic_systems:82 0.0
NTCIR12-MathWiki-13 xxx Logic_gate:11 0.0
NTCIR12-MathWiki-13 xxx Lorentz_transformation:52 1.0
NTCIR12-MathWiki-13 xxx Lucas–Kanade_method:12 1.0
NTCIR12-MathWiki-13 xxx Mathematical_morphology:24 2.0
NTCIR12-MathWiki-13 xxx Minimum_mean_square_error:144 1.0
NTCIR12-MathWiki-13 xxx Opening_(morphology):7 2.0
NTCIR12-MathWiki-13 xxx Quotient_space_(linear_algebra):0 0.0
NTCIR12-MathWiki-13 xxx Real_line:25 0.0
NTCIR12-MathWiki-13 xxx Ring_of_sets:16 0.0
NTCIR12-MathWiki-13 xxx Ring_of_sets:19 0.0
NTCIR12-MathWiki-13 xxx Satake_diagram:1 0.0
NTCIR12-MathWiki-13 xxx Schnirelmann_density:28 0.0
NTCIR12-MathWiki-13 xxx Set_(mathematics):0 0.0
NTCIR12-MathWiki-13 xxx Skew_and_direct_sums_of_permutations:15 2.0
NTCIR12-MathWiki-13 xxx Subtractor:12 0.0
NTCIR12-MathWiki-13 xxx Symmetric_difference:28 0.0
NTCIR12-MathWiki-13 xxx Symmetric_difference:5 0.0
NTCIR12-MathWiki-13 xxx Test_Template_Framework:36 0.0
NTCIR12-MathWiki-13 xxx Tseitin_transformation:10 0.0
NTCIR12-MathWiki-13 xxx Two-element_Boolean_algebra:6 0.0
NTCIR12-MathWiki-13 xxx Union_(set_theory):14 1.0
NTCIR12-MathWiki-13 xxx XOR_swap_algorithm:16 0.0
NTCIR12-MathWiki-13 xxx XOR_swap_algorithm:2 0.0
NTCIR12-MathWiki-14 xxx Angular_velocity:26 1.0
NTCIR12-MathWiki-14 xxx Assured_Clear_Distance_Ahead:11 0.0
NTCIR12-MathWiki-14 xxx Brahmagupta's_formula:16 0.0
NTCIR12-MathWiki-14 xxx Bravais_lattice:1 0.0
NTCIR12-MathWiki-14 xxx Catenoid:5 1.0
NTCIR12-MathWiki-14 xxx Celestial_coordinate_system:31 0.0
NTCIR12-MathWiki-14 xxx Celestial_coordinate_system:35 1.0
NTCIR12-MathWiki-14 xxx Celestial_coordinate_system:39 1.0
NTCIR12-MathWiki-14 xxx Chemical_thermodynamics:13 0.0
NTCIR12-MathWiki-14 xxx Clausen_function:112 0.0
NTCIR12-MathWiki-14 xxx Clausen_function:59 0.0
NTCIR12-MathWiki-14 xxx Conversion_between_quaternions_and_Euler_angles:10 0.0
NTCIR12-MathWiki-14 xxx Differential_geometry_of_surfaces:60 2.0
NTCIR12-MathWiki-14 xxx Fractional_coordinates:6 0.0
NTCIR12-MathWiki-14 xxx Gravitational_instanton:1 0.0
NTCIR12-MathWiki-14 xxx Green's_function_for_the_three-variable_Laplace_equation:37 1.0
NTCIR12-MathWiki-14 xxx Haversine_formula:8 2.0
NTCIR12-MathWiki-14 xxx History_of_trigonometry:6 1.0
NTCIR12-MathWiki-14 xxx Hyperbolic_law_of_cosines:2 4.0
NTCIR12-MathWiki-14 xxx Hyperbolic_triangle:25 3.0
NTCIR12-MathWiki-14 xxx Ideal_surface:2 0.0
NTCIR12-MathWiki-14 xxx Law_of_cosines:71 3.0
NTCIR12-MathWiki-14 xxx List_of_trigonometric_identities:111 0.0
NTCIR12-MathWiki-14 xxx List_of_trigonometric_identities:112 0.0
NTCIR12-MathWiki-14 xxx Machin-like_formula:8 0.0
NTCIR12-MathWiki-14 xxx Machin-like_formula:9 0.0
NTCIR12-MathWiki-14 xxx Orthogonal_matrix:14 0.0
NTCIR12-MathWiki-14 xxx Orthonormality:7 0.0
NTCIR12-MathWiki-14 xxx Perifocal_coordinate_system:17 0.0
NTCIR12-MathWiki-14 xxx Plus-minus_sign:6 0.0
NTCIR12-MathWiki-14 xxx Polar_coordinate_system:39 0.0
NTCIR12-MathWiki-14 xxx Proofs_of_trigonometric_identities:142 0.0
NTCIR12-MathWiki-14 xxx Proofs_of_trigonometric_identities:143 0.0
NTCIR12-MathWiki-14 xxx Proofs_of_trigonometric_identities:64 0.0
NTCIR12-MathWiki-14 xxx Proofs_of_trigonometric_identities:76 0.0
NTCIR12-MathWiki-14 xxx Prosthaphaeresis:0 2.0
NTCIR12-MathWiki-14 xxx Ptolemy's_theorem:23 1.0
NTCIR12-MathWiki-14 xxx Ptolemy's_theorem:26 0.0
NTCIR12-MathWiki-14 xxx Ptolemy's_theorem:27 1.0
NTCIR12-MathWiki-14 xxx Range_of_a_projectile:13 0.0
NTCIR12-MathWiki-14 xxx Rifleman's_rule:65 0.0
NTCIR12-MathWiki-14 xxx Rigid_rotor:75 0.0
NTCIR12-MathWiki-14 xxx Solar_zenith_angle:1 0.0
NTCIR12-MathWiki-14 xxx Solution_of_triangles:105 1.0
NTCIR12-MathWiki-14 xxx Solution_of_triangles:71 1.0
NTCIR12-MathWiki-14 xxx Solution_of_triangles:91 1.0
NTCIR12-MathWiki-14 xxx Spherical_harmonics:111 0.0
NTCIR12-MathWiki-14 xxx Spherical_law_of_cosines:18 4.0
NTCIR12-MathWiki-14 xxx Spherical_trigonometry:16 3.0
NTCIR12-MathWiki-14 xxx Spherical_trigonometry:17 3.0
NTCIR12-MathWiki-14 xxx Steady_flight:1 0.0
NTCIR12-MathWiki-14 xxx Sundial:58 1.0
NTCIR12-MathWiki-14 xxx Trigonometric_functions:102 0.0
NTCIR12-MathWiki-14 xxx Trigonometric_functions:70 0.0
NTCIR12-MathWiki-14 xxx Trigonometry:11 0.0
NTCIR12-MathWiki-14 xxx Unit_vector:39 1.0
NTCIR12-MathWiki-14 xxx Universal_joint:17 0.0
NTCIR12-MathWiki-14 xxx Vincenty's_formulae:33 0.0
NTCIR12-MathWiki-14 xxx Wetting:2 0.0
NTCIR12-MathWiki-14 xxx Wigner_D-matrix:22 0.0
NTCIR12-MathWiki-15 xxx ACE_Encrypt:18 0.0
NTCIR12-MathWiki-15 xxx Ackermann_set_theory:23 2.0
NTCIR12-MathWiki-15 xxx Alternatization:21 0.0
NTCIR12-MathWiki-15 xxx Analytic_set:5 0.0
NTCIR12-MathWiki-15 xxx Arf_invariant:31 1.0
NTCIR12-MathWiki-15 xxx Axiom_of_adjunction:0 1.0
NTCIR12-MathWiki-15 xxx Axiom_schema_of_predicative_separation:0 1.0
NTCIR12-MathWiki-15 xxx Axiom_schema_of_replacement:1 1.0
NTCIR12-MathWiki-15 xxx Axiom_schema_of_replacement:2 0.0
NTCIR12-MathWiki-15 xxx Banach_algebra:0 0.0
NTCIR12-MathWiki-15 xxx Bijection,_injection_and_surjection:1 1.0
NTCIR12-MathWiki-15 xxx Bijection,_injection_and_surjection:2 0.0
NTCIR12-MathWiki-15 xxx C-minimal_theory:3 0.0
NTCIR12-MathWiki-15 xxx Clebsch–Gordan_coefficients_for_SU(3):36 0.0
NTCIR12-MathWiki-15 xxx Constructive_set_theory:0 1.0
NTCIR12-MathWiki-15 xxx Constructive_set_theory:2 0.0
NTCIR12-MathWiki-15 xxx Cyclotomic_fast_Fourier_transform:10 0.0
NTCIR12-MathWiki-15 xxx Differential_algebra:19 0.0
NTCIR12-MathWiki-15 xxx Epsilon-induction:1 0.0
NTCIR12-MathWiki-15 xxx Euclidean_relation:1 1.0
NTCIR12-MathWiki-15 xxx Finite_model_theory:2 0.0
NTCIR12-MathWiki-15 xxx First-order_logic:124 1.0
NTCIR12-MathWiki-15 xxx Functional_predicate:4 0.0
NTCIR12-MathWiki-15 xxx General_frame:3 1.0
NTCIR12-MathWiki-15 xxx General_set_theory:0 1.0
NTCIR12-MathWiki-15 xxx General_set_theory:4 2.0
NTCIR12-MathWiki-15 xxx Glossary_of_Lie_algebras:9 0.0
NTCIR12-MathWiki-15 xxx Implementation_of_mathematics_in_set_theory:116 1.0
NTCIR12-MathWiki-15 xxx Implementation_of_mathematics_in_set_theory:91 1.0
NTCIR12-MathWiki-15 xxx Infinity_(philosophy):1 2.0
NTCIR12-MathWiki-15 xxx Internal_set_theory:4 1.0
NTCIR12-MathWiki-15 xxx Invariant_theory:1 0.0
NTCIR12-MathWiki-15 xxx Karp–Lipton_theorem:38 0.0
NTCIR12-MathWiki-15 xxx Lambda_calculus_definition:18 0.0
NTCIR12-MathWiki-15 xxx Lambda_calculus_definition:69 0.0
NTCIR12-MathWiki-15 xxx Let_expression:22 0.0
NTCIR12-MathWiki-15 xxx Lie_algebra_representation:81 0.0
NTCIR12-MathWiki-15 xxx Lyapunov_stability:44 1.0
NTCIR12-MathWiki-15 xxx Mass_noun:0 1.0
NTCIR12-MathWiki-15 xxx Mereology:3 1.0
NTCIR12-MathWiki-15 xxx Mereotopology:17 1.0
NTCIR12-MathWiki-15 xxx Method_of_analytic_tableaux:158 1.0
NTCIR12-MathWiki-15 xxx Monic_polynomial:10 0.0
NTCIR12-MathWiki-15 xxx Morse–Kelley_set_theory:18 1.0
NTCIR12-MathWiki-15 xxx Morse–Kelley_set_theory:20 1.0
NTCIR12-MathWiki-15 xxx Near_sets:302 0.0
NTCIR12-MathWiki-15 xxx Normed_algebra:0 0.0
NTCIR12-MathWiki-15 xxx Original_proof_of_Gödel's_completeness_theorem:100 1.0
NTCIR12-MathWiki-15 xxx Peano_axioms:12 0.0
NTCIR12-MathWiki-15 xxx Peano_axioms:24 0.0
NTCIR12-MathWiki-15 xxx Peano_axioms:30 1.0
NTCIR12-MathWiki-15 xxx Peano_axioms:8 0.0
NTCIR12-MathWiki-15 xxx Pseudo-order:0 0.0
NTCIR12-MathWiki-15 xxx Quasinorm:4 0.0
NTCIR12-MathWiki-15 xxx Riemannian_manifold:27 0.0
NTCIR12-MathWiki-15 xxx Russell's_paradox:2 0.0
NTCIR12-MathWiki-15 xxx Sahlqvist_formula:22 1.0
NTCIR12-MathWiki-15 xxx Skew_lattice:203 0.0
NTCIR12-MathWiki-15 xxx Strong_antichain:0 4.0
NTCIR12-MathWiki-15 xxx ST_type_theory:13 1.0
NTCIR12-MathWiki-15 xxx Subadditivity:1 0.0
NTCIR12-MathWiki-15 xxx Symmetry_of_diatomic_molecules:8 0.0
NTCIR12-MathWiki-15 xxx Syntactic_monoid:6 0.0
NTCIR12-MathWiki-15 xxx S_(set_theory):3 1.0
NTCIR12-MathWiki-15 xxx S_(set_theory):4 0.0
NTCIR12-MathWiki-15 xxx Tarski–Grothendieck_set_theory:15 0.0
NTCIR12-MathWiki-15 xxx Total_order:9 0.0
NTCIR12-MathWiki-15 xxx Transfer_principle:35 1.0
NTCIR12-MathWiki-15 xxx Unbounded_operator:55 0.0
NTCIR12-MathWiki-15 xxx Universal_hashing:17 0.0
NTCIR12-MathWiki-15 xxx Universal_hashing:23 0.0
NTCIR12-MathWiki-15 xxx Universal_hashing:28 0.0
NTCIR12-MathWiki-15 xxx Von_Neumann–Bernays–Gödel_set_theory:10 0.0
NTCIR12-MathWiki-15 xxx Well-quasi-ordering:98 0.0
NTCIR12-MathWiki-15 xxx Whitehead's_point-free_geometry:4 0.0
NTCIR12-MathWiki-15 xxx Whitehead's_point-free_geometry:6 0.0
NTCIR12-MathWiki-15 xxx Zermelo–Fraenkel_set_theory:19 0.0
NTCIR12-MathWiki-15 xxx Zermelo–Fraenkel_set_theory:46 1.0
NTCIR12-MathWiki-16 xxx AB_magnitude:7 3.0
NTCIR12-MathWiki-16 xxx Accumulation_function:6 0.0
NTCIR12-MathWiki-16 xxx Allan_variance:130 1.0
NTCIR12-MathWiki-16 xxx Almost_periodic_function:28 0.0
NTCIR12-MathWiki-16 xxx Attenuation_coefficient:14 0.0
NTCIR12-MathWiki-16 xxx Avalanche_photodiode:0 0.0
NTCIR12-MathWiki-16 xxx Beam_diameter:3 4.0
NTCIR12-MathWiki-16 xxx Beer–Lambert_law:11 0.0
NTCIR12-MathWiki-16 xxx Bessel_function:5 0.0
NTCIR12-MathWiki-16 xxx Biot–Tolstoy–Medwin_diffraction_model:0 1.0
NTCIR12-MathWiki-16 xxx BKL_singularity:119 0.0
NTCIR12-MathWiki-16 xxx Calibration_curve:4 1.0
NTCIR12-MathWiki-16 xxx Causal_filter:9 1.0
NTCIR12-MathWiki-16 xxx Centroid:25 2.0
NTCIR12-MathWiki-16 xxx Centroid:27 2.0
NTCIR12-MathWiki-16 xxx Cesàro_summation:27 0.0
